admin1,Jan_rain_min,Jan_rain_max,Jan_rain_mean,Jan_rain_count,Jan_rain_median,year,Feb_rain_min,Feb_rain_max,Feb_rain_mean,Feb_rain_median,Mar_rain_min,Mar_rain_max,Mar_rain_mean,Mar_rain_median,Apr_rain_min,Apr_rain_max,Apr_rain_mean,Apr_rain_median,May_rain_min,May_rain_max,May_rain_mean,May_rain_median,Jun_rain_min,Jun_rain_max,Jun_rain_mean,Jun_rain_median,Jul_rain_min,Jul_rain_max,Jul_rain_mean,Jul_rain_median,Aug_rain_min,Aug_rain_max,Aug_rain_mean,Aug_rain_median,Sep_rain_min,Sep_rain_max,Sep_rain_mean,Sep_rain_median,Oct_rain_min,Oct_rain_max,Oct_rain_mean,Oct_rain_median,Nov_rain_min,Nov_rain_max,Nov_rain_mean,Nov_rain_median,Dec_rain_min,Dec_rain_max,Dec_rain_mean,Dec_rain_median,silt_min,silt_max,silt_mean,silt_count,silt_median,bulkdensity_min,bulkdensity_max,bulkdensity_mean,bulkdensity_median,clay_min,clay_max,clay_mean,clay_median,harvested_area,production_mt,yield_mt_ha,value_ksh
Kakamega,35.8864631652832,109.56314086914062,77.93501112196181,144,80.71592712402344,2016.0,11.14904499053955,43.83664321899414,25.870240953233505,27.58604621887207,67.18231201171875,160.5478515625,108.71192762586806,109.4872055053711,233.48388671875,503.97021484375,390.4312337239583,419.76190185546875,146.64796447753906,399.3522033691406,261.29041883680554,268.63726806640625,99.73994445800781,198.7865447998047,141.11276584201389,141.53807067871094,74.300537109375,244.87091064453125,158.89401584201389,164.37603759765625,63.59724807739258,138.8390655517578,102.89973958333333,104.3890380859375,83.80156707763672,140.89547729492188,113.51999240451389,115.96981811523438,65.27127838134766,131.9853057861328,101.01489935980902,102.11520385742188,26.342517852783203,188.2367706298828,99.59836154513889,113.8072509765625,10.173172950744629,23.79804229736328,17.423416137695312,18.01587677001953,18.0,32.0,24.219320604319215,43156,24.0,1020.0,1300.0,1178.3837241635,1180.0,22.0,59.0,42.00743813143016,42.0,,,,
Kericho,59.96501159667969,188.3648681640625,115.71583686440678,118,118.4653549194336,2016.0,16.625112533569336,54.073020935058594,37.19622285487288,38.876976013183594,46.07155990600586,149.54693603515625,99.54790949417372,107.81755065917969,233.4995880126953,454.5164794921875,339.4249867584746,342.7379455566406,183.0504913330078,362.8075866699219,257.3798166048729,251.87796020507812,71.22409057617188,174.4569854736328,112.16456733315678,107.92203521728516,78.64599609375,236.45553588867188,153.5502184851695,160.55838012695312,60.53038024902344,145.39852905273438,97.3890856726695,98.98246002197266,74.2830810546875,157.72459411621094,108.15575344279661,104.50886535644531,48.482093811035156,141.05384826660156,88.83103813559322,91.47254180908203,66.81185913085938,157.67611694335938,111.92594676906779,110.26564025878906,18.138931274414062,35.3914909362793,25.377662788003178,25.2559871673584,10.0,39.0,26.57414185105085,36066,26.0,928.0,1340.0,1121.7778517162978,1110.0,28.0,53.0,41.53421505018577,42.0,,,,
Kiambu,65.14495086669922,157.7339630126953,112.22144170168067,119,116.57440948486328,2016.0,18.297954559326172,52.923927307128906,30.58561745010504,29.55390739440918,43.79896926879883,102.46387481689453,66.22515099789916,64.63672637939453,145.97091674804688,450.5696105957031,243.07169117647058,232.0387725830078,60.55609130859375,325.5991516113281,168.49834230567228,168.02796936035156,7.054440498352051,87.92000579833984,31.865521599264707,28.20406723022461,0.37762320041656494,33.706153869628906,9.538375213366596,7.034445762634277,2.740973472595215,59.53777313232422,22.013879086790965,18.307998657226562,3.847522258758545,40.12137985229492,14.76383189994748,11.76611328125,11.929203987121582,155.75335693359375,53.114266018907564,43.897457122802734,123.89550018310547,272.5872497558594,183.833984375,182.43521118164062,20.79495620727539,36.490638732910156,26.053563222163866,25.76926040649414,11.0,49.0,24.84939146679854,36399,24.0,854.0,1420.0,1148.9310145883128,1160.0,21.0,65.0,41.96271875600978,43.0,,,,
Kilifi,5.945613384246826,52.59584045410156,19.732118055555556,450,18.126209259033203,2016.0,3.238271713256836,16.491628646850586,9.489904513888888,9.73542308807373,7.515745162963867,47.82393264770508,27.91408203125,28.893508911132812,57.277183532714844,458.28533935546875,122.53407986111111,109.88054656982422,19.18269157409668,195.25408935546875,100.10854166666667,100.75254821777344,26.041385650634766,116.40098571777344,63.82665798611111,60.03341293334961,19.34740447998047,102.55252075195312,44.66199652777778,39.61439514160156,21.17507553100586,217.1287841796875,58.22608940972222,54.544212341308594,9.952028274536133,54.84389114379883,24.7886328125,23.35610580444336,7.534941673278809,118.54681396484375,38.54849826388889,30.771358489990234,32.46934127807617,166.46939086914062,86.66791666666667,88.14363098144531,24.450639724731445,116.76789855957031,57.110164930555555,54.334686279296875,7.0,34.0,17.857306619382673,177086,18.0,1220.0,1680.0,1400.9149904566143,1400.0,10.0,49.0,25.379764634132567,26.0,,,,
Kirinyaga,39.190364837646484,178.1967315673828,76.84315557065217,69,69.033935546875,2016.0,11.922700881958008,52.12398910522461,23.18760791723279,19.72277069091797,39.70157241821289,106.76870727539062,59.28772503396739,54.26649475097656,259.1788024902344,419.7047424316406,333.0401664402174,331.0096740722656,61.21888732910156,177.91236877441406,126.15910892210145,133.70909118652344,7.836066246032715,144.9180908203125,39.67551587975544,31.171112060546875,5.725901126861572,95.0707778930664,28.255655924479168,24.968435287475586,7.4073591232299805,143.67750549316406,41.71861200747283,32.848453521728516,7.467656135559082,109.49589538574219,34.32359601449275,25.441143035888672,20.89609146118164,78.35539245605469,46.45057744565217,43.60710906982422,184.2794189453125,348.5995178222656,265.0763983242754,263.73602294921875,18.67900276184082,56.120033264160156,32.738037109375,30.564481735229492,12.0,37.0,25.12707495861906,21145,25.0,752.0,1340.0,1080.0967604634666,1090.0,25.0,70.0,46.61579569638212,48.0,,,,
Kisii,59.454097747802734,116.92227172851562,94.72222997271825,63,97.01747131347656,2016.0,29.03940773010254,58.64262008666992,40.97409009176587,41.88890838623047,104.13357543945312,153.298828125,130.99835689484127,132.25697326660156,300.7766418457031,524.7288818359375,367.550533234127,358.761474609375,166.22161865234375,327.7641296386719,238.36566840277777,244.46340942382812,46.248207092285156,101.61085510253906,71.52253069196429,70.35614776611328,35.304718017578125,92.80033111572266,61.71592106894841,58.400390625,54.12986755371094,96.34481811523438,74.72925967261905,73.5523681640625,99.49092102050781,193.46653747558594,140.3327442956349,141.34298706054688,73.484619140625,125.07492065429688,96.83334883432539,96.41197204589844,131.95382690429688,200.4925537109375,169.00398375496033,168.60202026367188,30.168424606323242,62.57541275024414,46.37691437251984,47.51933288574219,16.0,33.0,25.42316069057105,18825,25.0,880.0,1300.0,1117.081540504648,1120.0,29.0,54.0,42.18772908366534,42.0,,,,
Kisumu,68.96243286132812,188.3648681640625,95.92421875,120,92.17239379882812,2016.0,27.22634506225586,63.07990264892578,38.20115559895833,36.99073791503906,75.41433715820312,149.54693603515625,103.60660807291667,101.12457275390625,262.161865234375,456.12188720703125,361.5522786458333,355.0097351074219,125.23353576660156,303.7048034667969,209.98603515625,209.50216674804688,56.57046127319336,140.73976135253906,85.5690673828125,83.44043731689453,47.744319915771484,167.5615234375,92.29814453125,88.0732421875,33.55060577392578,100.24626159667969,65.84069417317708,65.24462127685547,68.67350006103516,121.43359375,91.09251302083334,89.23030090332031,54.563777923583984,110.14253234863281,77.1931640625,76.54679107666016,71.68882751464844,164.7010040283203,114.07099609375,111.19608306884766,19.305706024169922,33.15363311767578,23.810188802083335,23.427173614501953,13.0,36.0,22.991177738715134,30151,23.0,956.0,1460.0,1257.4250936950682,1270.0,19.0,60.0,37.33876156678054,38.0,,,,
Kitui,12.87557315826416,49.89935302734375,31.367583114735403,1096,31.50564956665039,2016.0,5.669101715087891,29.0488338470459,11.078289839473085,10.273346900939941,16.85907554626465,82.87071228027344,37.10040773266423,36.35717010498047,24.63433837890625,362.0157775878906,164.75156820255475,161.61585998535156,0.971948504447937,90.17816162109375,28.686052976733578,22.536319732666016,0.33363282680511475,25.027305603027344,3.993783769816378,3.2185659408569336,0.4375974237918854,18.7117919921875,7.875385813469435,8.17228889465332,0.03620642423629761,40.13261413574219,9.388646926322993,8.919663429260254,0.5520908832550049,42.059486389160156,6.929493256729015,5.162355899810791,6.5558295249938965,45.707149505615234,22.925298314895073,23.218448638916016,55.13164520263672,435.62957763671875,223.90348426094891,233.6339111328125,20.764389038085938,105.92200469970703,49.037187785127735,46.844139099121094,8.0,30.0,16.922695181077085,428602,17.0,977.0,1570.0,1344.4057097260395,1350.0,13.0,59.0,30.298815684481173,30.0,,,,
Kwale,10.213800430297852,87.36729431152344,36.59671445186084,309,31.69890594482422,2016.0,7.2586283683776855,27.455265045166016,14.937601132686083,14.610715866088867,18.224626541137695,64.61375427246094,36.0463314118123,33.46185302734375,83.80906677246094,447.42791748046875,205.0346758697411,175.46084594726562,35.85396194458008,225.12681579589844,110.69972441343042,99.25845336914062,18.15618896484375,243.4004669189453,71.6345064724919,61.598026275634766,11.833171844482422,100.31560516357422,37.985910952669904,33.006202697753906,16.12162971496582,168.74525451660156,56.56672228964401,54.38898849487305,8.771267890930176,187.9295196533203,43.72910345873787,26.982460021972656,32.31059265136719,171.2481231689453,81.65630056634305,75.5380630493164,49.57568359375,166.46939086914062,89.10371789037217,87.45301055908203,27.93422508239746,125.92469787597656,73.71387666868932,72.95466613769531,7.0,27.0,16.311090047393364,116050,16.0,1200.0,1600.0,1390.6585092632486,1390.0,10.0,52.0,24.762007755277896,24.0,,,,
Laikipia,27.940176010131836,136.095947265625,63.75653158875339,369,54.84597396850586,2016.0,6.7006635665893555,31.530357360839844,17.3584381351626,16.847909927368164,23.337217330932617,87.58955383300781,43.06376503218157,40.65935134887695,51.71250534057617,240.30648803710938,126.09785738482385,129.51373291015625,15.057381629943848,214.78892517089844,84.74189109078591,78.73011779785156,1.0461376905441284,120.90353393554688,40.58924563855014,34.1099967956543,3.0026674270629883,121.50286865234375,37.107718284214094,27.15219497680664,0.22863182425498962,131.0478057861328,49.07204331808943,47.35040283203125,0.948265552520752,73.24545288085938,22.04368330792683,19.986631393432617,15.23637580871582,90.00458526611328,40.0190760501355,36.27869415283203,43.49359893798828,235.0623016357422,98.37747713414635,83.69339752197266,6.932069778442383,52.05242919921875,25.777740726626018,24.988676071166992,12.0,36.0,25.008151670016836,134819,25.0,946.0,1510.0,1220.8837033355833,1220.0,16.0,59.0,33.12585763134276,33.0,,,,
Lamu,0.13243243098258972,9.855172157287598,5.113920454545455,220,4.849841594696045,2016.0,0.07702983915805817,13.214469909667969,5.562470592151989,5.067180156707764,0.16192781925201416,29.368078231811523,11.811830832741478,12.368709564208984,2.4134905338287354,141.84506225585938,83.51756924715909,94.36576080322266,6.526203155517578,335.55767822265625,212.68492542613637,228.7580108642578,2.585841655731201,114.94381713867188,77.98371803977273,87.20301818847656,0.7714438438415527,47.272705078125,31.87861328125,33.94388198852539,0.7857428789138794,75.84861755371094,23.78788840553977,23.357364654541016,0.5656019449234009,30.500028610229492,12.267474920099431,11.763229370117188,0.2900391221046448,18.01191520690918,11.171811745383522,11.800958633422852,0.8178492784500122,115.91961669921875,54.85168678977273,53.34601593017578,0.521538257598877,69.70807647705078,34.11658824573863,35.29087829589844,10.0,34.0,23.41636186152634,85027,24.0,1260.0,1660.0,1428.740894068943,1430.0,12.0,47.0,32.40378938454844,33.0,,,,
Machakos,20.1973876953125,161.88482666015625,67.12949742576629,261,68.54507446289062,2016.0,9.401020050048828,44.059364318847656,22.56321090756705,22.614364624023438,33.942535400390625,90.69145965576172,52.7487652658046,52.216285705566406,114.62977600097656,313.52569580078125,204.9978747605364,204.66799926757812,22.03774642944336,161.9409942626953,58.353190104166664,53.31895446777344,1.3504120111465454,19.9149227142334,8.94199087793343,8.587471008300781,0.08189260959625244,10.244535446166992,3.8244827679747364,3.7975380420684814,0.1485617607831955,17.331279754638672,6.226838444384579,5.667392253875732,0.7908536195755005,9.864285469055176,3.794604772808908,3.2340242862701416,11.959566116333008,53.145057678222656,27.63088556633142,27.182308197021484,70.40013122558594,331.5562744140625,199.94074772509578,205.42605590820312,16.913894653320312,54.083187103271484,29.669413014846743,28.516902923583984,9.0,30.0,16.362505306854096,84796,16.0,1000.0,1530.0,1317.1852445870088,1320.0,13.0,65.0,35.132447285249306,34.0,,,,
Makueni,17.748577117919922,161.88482666015625,59.02092964127219,338,50.755149841308594,2016.0,6.5483717918396,44.09272384643555,17.525509083764792,15.022623062133789,25.155202865600586,91.52586364746094,45.2886840098003,44.245479583740234,102.9967269897461,344.3109436035156,188.75702662721895,183.58377075195312,7.085785865783691,76.38194274902344,30.911291720599113,27.643251419067383,0.758491039276123,24.175518035888672,6.729782555935651,5.483371734619141,2.9537266854617883e-08,15.673622131347656,4.972013755662907,4.523324012756348,0.07176494598388672,48.36548614501953,9.461947288738905,7.804902076721191,0.9836074113845825,36.251644134521484,5.64202339127219,4.578146934509277,5.951377868652344,79.20095825195312,23.69411202154216,21.41759490966797,108.05279541015625,346.36798095703125,198.88329789201183,192.30307006835938,23.062719345092773,117.8203353881836,49.5965872318787,43.1573371887207,9.0,35.0,16.632185987217255,116094,15.0,869.0,1530.0,1332.6265956896998,1350.0,11.0,57.0,29.02407531827657,29.0,,,,
Mandera,0.4231114089488983,5.540557861328125,1.871688422806766,872,1.6201756000518799,2016.0,2.1174631118774414,15.596869468688965,7.105049343284117,6.7588629722595215,4.123178958892822,16.18756675720215,8.837381065438647,8.327082633972168,88.31123352050781,268.2193298339844,167.426784690367,163.27249145507812,12.975395202636719,71.87091827392578,32.1102574899656,29.349828720092773,1.1384453773498535,8.821175575256348,2.885825620878727,2.517817974090576,0.00877133198082447,10.245636940002441,4.397270552608945,4.456921577453613,5.1326825456499137e-08,8.959733009338379,4.122051553988675,4.089582443237305,0.5496999025344849,8.841789245605469,2.0979874637148797,1.732856273651123,7.116175174713135,37.09357833862305,18.70466823752867,16.607791900634766,8.12558650970459,135.6651153564453,54.7652307912844,53.70556640625,5.465024948120117,96.57600402832031,31.25272362385321,30.158218383789062,13.0,34.0,23.09356726794968,354686,23.0,1170.0,1560.0,1397.251563354629,1410.0,15.0,39.0,26.461983275347773,26.0,,,,
Marsabit,1.7953420877456665,62.58335876464844,10.884220425194933,2565,8.412473678588867,2016.0,2.1011223793029785,36.932579040527344,10.04798062865497,9.535463333129883,3.2543883323669434,76.21639251708984,17.934582115009746,17.13531494140625,31.88043785095215,443.81103515625,139.7015716374269,137.02369689941406,0.21621474623680115,98.85134887695312,24.034883650097466,17.520029067993164,6.735522806167182e-09,57.41814422607422,4.680295138888889,0.8885557651519775,0.0,27.742412567138672,5.608034844054581,4.9342803955078125,0.0,36.06634521484375,3.6692738791423003,2.2018465995788574,1.7665646723230566e-09,17.37150001525879,1.9974883497807017,1.031114935874939,0.0742330476641655,96.49037170410156,21.502732090643274,18.60919189453125,2.1485493183135986,183.0818634033203,45.311038011695906,41.572418212890625,3.1608235836029053,63.171207427978516,15.353587962962964,12.241303443908691,6.0,37.0,22.78216554221848,972477,24.0,879.0,1640.0,1349.4971541743403,1360.0,10.0,57.0,30.252828601601887,30.0,,,,
Meru,10.226278305053711,125.11222076416016,49.81218033385792,278,45.787269592285156,2016.0,6.118677616119385,60.281314849853516,23.32303141861511,21.639083862304688,18.749923706054688,110.4056396484375,50.28895008992806,47.795066833496094,118.02873992919922,511.44024658203125,259.1414118705036,254.80628967285156,13.526546478271484,158.39881896972656,69.38384526753597,61.3228759765625,0.0015546891372650862,60.96791458129883,11.754910036814298,5.053261756896973,5.692264715140283e-11,52.29954528808594,12.056445663781474,8.550585746765137,6.980621947150212e-08,82.1184310913086,13.731478684240107,8.298635482788086,1.1031311750411987,72.29500579833984,10.995637084082734,3.2671079635620117,11.473078727722168,80.33380889892578,34.195087679856115,30.10895538330078,107.63243103027344,572.7574462890625,305.0752304406475,295.910400390625,18.856548309326172,84.34259033203125,45.15988225044964,44.165199279785156,10.0,46.0,25.046330720116384,98984,25.0,710.0,1430.0,1135.752848945284,1150.0,16.0,84.0,42.3115756081791,41.0,,,,
Migori,43.429447174072266,108.85394287109375,78.24287601169065,139,78.38802337646484,2016.0,16.411773681640625,42.49397277832031,26.4153306261241,24.979774475097656,57.373497009277344,147.26133728027344,96.84845717176259,98.44424438476562,185.64871215820312,369.6561584472656,268.47319019784175,260.3336486816406,78.31153869628906,263.6542053222656,145.9939579586331,134.40341186523438,17.22102165222168,60.378753662109375,33.791486342176256,32.475677490234375,8.79947566986084,43.60002517700195,23.10139915411421,22.392078399658203,9.521108627319336,66.29071044921875,32.9421860948741,29.06087875366211,14.54948616027832,139.23793029785156,76.51746571492805,75.22645568847656,39.73414611816406,103.51408386230469,73.02447026753597,72.3686294555664,77.74278259277344,178.77249145507812,129.9029198516187,134.26319885253906,19.187074661254883,60.71504211425781,36.95314958970324,35.14250183105469,12.0,43.0,24.56447311125626,36744,25.0,1050.0,1420.0,1248.785325495319,1250.0,19.0,56.0,35.38237535379926,35.0,,,,
Mombasa,19.217205047607422,29.266357421875,24.130946568080358,14,24.133167266845703,2016.0,7.373522758483887,13.675186157226562,9.291731698172432,8.66440200805664,19.57012367248535,32.7357292175293,24.42506844656808,21.783802032470703,226.41787719726562,458.28533935546875,339.53135463169644,327.2197570800781,142.18460083007812,185.97288513183594,157.49696568080358,155.79388427734375,84.75322723388672,115.2906265258789,98.06572614397321,96.67192077636719,53.00639724731445,81.20931243896484,64.52527727399554,62.111114501953125,28.268198013305664,141.24427795410156,76.0703125,67.65499877929688,24.613887786865234,38.79452896118164,32.52833121163504,32.57622528076172,74.15469360351562,112.75149536132812,82.90191650390625,79.0523681640625,83.63046264648438,144.8155517578125,102.76338413783482,98.22407531738281,35.73341751098633,53.20230484008789,42.46868896484375,41.17103576660156,10.0,28.0,19.860550458715597,3270,20.0,1230.0,1520.0,1381.538226299694,1390.0,15.0,40.0,27.4434250764526,28.0,,,,
Murang'a,65.59428405761719,166.77601623535156,93.43098366477273,110,87.93559265136719,2016.0,14.548851013183594,87.54443359375,27.155406605113637,24.52109146118164,45.991004943847656,146.77908325195312,64.12373934659091,58.01122283935547,204.31088256835938,583.59033203125,344.9739346590909,354.17669677734375,81.98321533203125,354.7657470703125,188.1454190340909,183.5599365234375,7.61204719543457,117.05007934570312,37.74019442471591,32.26910400390625,3.5020246505737305,45.18244934082031,17.298759321732955,13.660136222839355,6.055413246154785,81.83419799804688,29.13097478693182,22.071046829223633,3.6787400245666504,55.187835693359375,20.080419921875,16.678321838378906,29.2705078125,180.31544494628906,70.87507990056818,60.16734313964844,175.10748291015625,353.6143493652344,221.40671164772726,220.63589477539062,20.857006072998047,47.10724639892578,27.715451882102272,26.783451080322266,11.0,57.0,24.017370761534185,35980,24.0,655.0,1460.0,1110.8162312395775,1120.0,23.0,73.0,47.124458032240135,48.0,,,,
Nairobi,76.09481811523438,203.0032196044922,107.03583984375,40,98.04663848876953,2016.0,22.07757568359375,34.11005401611328,27.184356689453125,26.628746032714844,39.845279693603516,70.71041870117188,56.07762451171875,55.240966796875,134.77919006347656,254.00762939453125,184.3816162109375,179.70352172851562,57.63535690307617,184.8368377685547,116.0050048828125,108.42303466796875,6.578413009643555,34.58055114746094,20.00362548828125,20.200347900390625,0.9103682637214661,8.778005599975586,4.315529251098633,4.494113445281982,2.397667407989502,26.432479858398438,14.140895080566406,15.638116836547852,4.811918258666992,14.471013069152832,9.625655364990234,9.712160110473633,21.093969345092773,48.983795166015625,33.68855285644531,34.16215515136719,127.06322479248047,208.64291381835938,159.753125,156.2306671142578,20.32884407043457,31.005329132080078,24.983470153808593,24.852279663085938,15.0,31.0,22.960687245195107,10302,23.0,989.0,1430.0,1247.9585517375267,1260.0,25.0,61.0,42.150747427683946,42.0,,,,
Nandi,61.09104537963867,188.3648681640625,91.86396708015268,131,90.16685485839844,2016.0,10.598215103149414,57.04337692260742,25.257611223759543,23.905431747436523,64.09393310546875,149.54693603515625,104.33106959685115,102.88951110839844,249.78643798828125,491.5091857910156,360.65574308206106,353.5002746582031,131.17906188964844,368.5096740722656,225.2160663167939,215.27676391601562,69.69676971435547,174.4569854736328,124.97027820849236,128.37005615234375,71.74787902832031,247.52061462402344,176.03031071087787,181.50146484375,54.01007080078125,127.74508666992188,100.47695014312977,101.25083923339844,81.38919830322266,147.15760803222656,109.77279639790076,108.52989196777344,60.43325424194336,131.9853057861328,96.4788138120229,96.9884262084961,30.965961456298828,152.21688842773438,95.09573294370229,95.67434692382812,7.4990973472595215,30.382526397705078,18.23268465231393,17.86410903930664,15.0,33.0,25.460492211991806,40511,26.0,892.0,1320.0,1135.6837402187061,1130.0,24.0,51.0,40.80657105477525,41.0,,,,
Narok,62.53932189941406,171.18771362304688,110.09792298937785,659,111.15135955810547,2016.0,23.776777267456055,94.51240539550781,43.834900180197266,43.44165802001953,48.971961975097656,153.42868041992188,86.63214268778452,77.62200927734375,117.33749389648438,419.352783203125,234.21460072078906,230.57754516601562,35.9082145690918,351.16845703125,115.9924838770865,98.96098327636719,2.7655680179595947,143.82086181640625,55.6861722306525,46.11921691894531,0.10194812715053558,150.13172912597656,31.865883440819424,22.1533260345459,4.1096179237420927e-10,112.4427490234375,43.327810840288315,43.442073822021484,0.00012649892596527934,154.5277862548828,57.41593560318665,48.26299285888672,1.5345869064331055,145.80743408203125,52.818291208270104,44.20195770263672,60.03164291381836,200.99771118164062,117.12466805766313,115.53323364257812,15.654680252075195,71.32148742675781,33.664951631259484,26.029987335205078,13.0,48.0,28.763124,250000,29.0,866.0,1520.0,1214.57664,1230.0,19.0,53.0,33.066012,33.0,,,,
Nyamira,84.4970474243164,139.7286834716797,107.66316024116848,46,106.65544128417969,2016.0,32.080352783203125,58.64262008666992,46.15965735394022,46.22710037231445,109.510009765625,145.85841369628906,122.58668053668478,121.12034606933594,267.42474365234375,524.7288818359375,403.4168223505435,407.5135803222656,178.0265655517578,304.3619384765625,240.5294030230978,245.0635986328125,70.14197540283203,103.33763122558594,87.61862049932066,86.87614440917969,53.67359924316406,107.533935546875,85.2432861328125,89.30319213867188,63.72504806518555,96.34481811523438,74.47301715353261,72.79249572753906,97.58541107177734,154.94741821289062,130.38949983016303,127.98319244384766,78.23304748535156,113.10103607177734,98.6607082201087,100.80493927001953,124.01058197021484,200.4925537109375,165.4001995584239,165.84524536132812,28.897480010986328,55.7287712097168,38.36635423743206,37.9276123046875,16.0,44.0,25.171825549980703,12955,25.0,487.0,1350.0,1107.933770744886,1100.0,30.0,51.0,41.25171748359707,41.0,,,,
Nyandarua,48.93000030517578,166.77601623535156,88.19551179846938,147,84.62396240234375,2016.0,10.630535125732422,87.54443359375,28.309875903486393,23.76022720336914,34.850852966308594,146.77908325195312,73.24476509353741,65.76006317138672,116.39703369140625,583.59033203125,232.15486819727892,217.42813110351562,80.37189483642578,325.5991516113281,164.50465029761904,159.02691650390625,34.64680480957031,129.907958984375,77.23527848639456,76.09130096435547,4.3116655349731445,129.3975067138672,54.54497169961735,50.6639404296875,12.638071060180664,132.91639709472656,75.11059072066327,74.06952667236328,12.747907638549805,99.70223999023438,52.46893601190476,51.96327209472656,14.448356628417969,180.31544494628906,86.08979724702381,80.19906616210938,52.023616790771484,353.6143493652344,116.50604538690476,101.71852111816406,8.293449401855469,47.10724639892578,24.504557291666668,24.696170806884766,17.0,51.0,30.61109679635833,46572,30.0,771.0,1320.0,1131.154169887486,1140.0,23.0,52.0,38.05960663059349,38.0,,,,
Nyeri,37.33909606933594,178.1967315673828,111.01910784527972,143,112.3780517578125,2016.0,15.217144966125488,51.36430358886719,30.564832140515733,27.833513259887695,26.687503814697266,131.52247619628906,70.19363253933567,63.85956573486328,112.52626037597656,452.0285949707031,285.3802993881119,293.812744140625,32.38799285888672,256.9208679199219,145.43542395104896,151.31915283203125,19.897268295288086,144.9180908203125,51.44991873361014,48.063880920410156,9.44860553741455,95.0707778930664,30.055124562937063,26.50969696044922,9.757867813110352,143.67750549316406,53.29154146634615,48.48381805419922,15.165861129760742,109.49589538574219,36.30876789226399,31.11003875732422,33.5550537109375,176.95822143554688,76.63009451486013,63.12197494506836,110.93539428710938,315.85174560546875,187.244140625,180.56466674804688,15.299467086791992,60.80938720703125,35.47507033981643,34.06251525878906,17.0,39.0,26.397624613051992,47487,26.0,729.0,1370.0,1111.136353107166,1120.0,24.0,59.0,39.753974772042874,39.0,,,,
Samburu,4.980003833770752,72.87132263183594,27.45719801099612,773,26.320009231567383,2016.0,0.7684407234191895,28.209552764892578,10.256465778622252,8.979445457458496,7.470304489135742,91.48929595947266,32.16054283230918,31.00819206237793,37.056915283203125,230.00650024414062,104.27735891009056,100.1937255859375,0.6661351323127747,137.83059692382812,36.27738417690815,28.903175354003906,1.318835085584169e-08,81.64839935302734,17.385632276843467,11.816526412963867,0.0,69.97985076904297,14.890488559184993,11.076042175292969,0.0,87.02973937988281,16.980607717496767,10.357819557189941,6.676713404374368e-09,32.67760467529297,5.075241740277328,1.4651488065719604,2.9758956188175034e-08,89.24264526367188,22.622048835705044,17.270891189575195,0.8927383422851562,222.4061279296875,79.71572808861578,73.78768920898438,9.436924934387207,50.84151840209961,24.594841526520053,21.596065521240234,11.0,34.0,20.820625365066395,296179,20.0,902.0,1550.0,1326.9633836294943,1350.0,15.0,47.0,27.949530520394763,27.0,,,,
Siaya,49.53477096557617,100.02894592285156,78.80186338682432,148,78.16078186035156,2016.0,13.86790657043457,40.33006286621094,25.568158123944258,26.174945831298828,54.267799377441406,126.1861801147461,76.15536581503379,74.04295349121094,265.97369384765625,437.57220458984375,350.4900760135135,347.33245849609375,138.60479736328125,399.3522033691406,215.9929001266892,201.5027618408203,37.54948425292969,166.4759979248047,78.7271827491554,68.66206359863281,17.551084518432617,101.22698974609375,48.1036937816723,41.89861297607422,17.240922927856445,95.68214416503906,44.72957136824324,38.75776672363281,26.345125198364258,132.44920349121094,80.06363492398648,72.10064697265625,37.725765228271484,107.98127746582031,77.72472814611487,80.11146545410156,78.76555633544922,168.5944366455078,121.94013935810811,121.39578247070312,15.82413101196289,33.463783264160156,20.577158335092907,20.506839752197266,12.0,32.0,21.91789232787251,35831,22.0,1020.0,1410.0,1257.9636627501325,1260.0,16.0,62.0,40.63927883676146,41.0,,,,
Taita Taveta,12.87557315826416,126.14010620117188,51.295083598726116,628,51.11867904663086,2016.0,6.762663841247559,29.761356353759766,15.596993804737261,14.922468185424805,25.157005310058594,71.69424438476562,45.39386569466561,45.22868347167969,54.077613830566406,345.89031982421875,143.98902766719746,143.72216796875,1.6070259809494019,90.43287658691406,33.18110569267516,34.44019317626953,0.11068007349967957,62.04780578613281,11.91150679861664,7.746021270751953,0.12523764371871948,31.584327697753906,8.790182903314092,7.294325828552246,3.5846645832061768,78.01216888427734,22.036182573646496,19.151241302490234,1.425100326538086,66.007568359375,13.947404023188694,12.510892868041992,4.550172328948975,111.81024932861328,34.49606264928344,31.768638610839844,34.744686126708984,226.95721435546875,95.39341784434713,81.63480377197266,30.04772186279297,125.92469787597656,78.63869675557325,81.31433868408203,5.0,33.0,14.70470779760125,240792,14.0,899.0,1660.0,1363.642645935081,1380.0,14.0,50.0,28.411404863948967,28.0,,,,
